2664,附,e99984,5
2665,侮,e4beae,5
2666,撫,e692ab,5
2667,武,e6ada6,5
2668,舞,e8889e,5
2669,葡,e891a1,5
2670,蕪,e895aa,5
2671,部,e983a8,5
2672,封,e5b081,5
2673,楓,e6a593,5
2674,風,e9a2a8,5
2675,葺,e891ba,5
2676,蕗,e89597,5
2677,伏,e4bc8f,5
2678,副,e589af,5
2679,復,e5bea9,5
2680,幅,e5b985,5
2681,服,e69c8d,5
2682,福,e7a68f,5
2683,腹,e885b9,5
2684,複,e8a487,5
2685,覆,e8a686,5
2686,淵,e6b7b5,5
2687,弗,e5bc97,5
2688,払,e68995,5
2689,沸,e6b2b8,5
2690,仏,e4bb8f,5
2691,物,e789a9,5
2692,鮒,e9ae92,5
2693,分,e58886,5
2694,吻,e590bb,5
2695,噴,e599b4,5
2696,墳,e5a2b3,5
2697,憤,e686a4,5
2698,扮,e689ae,5
2699,焚,e7849a,5
2700,奮,e5a5ae,5
2701,粉,e7b289,5
2702,糞,e7b39e,5
2703,紛,e7b49b,5
2704,雰,e99bb0,5
2705,文,e69687,5
2706,聞,e8819e,5
2707,丙,e4b899,5
2708,併,e4bdb5,5
2709,兵,e585b5,5
2710,塀,e5a180,5
2711,幣,e5b9a3,5
2712,平,e5b9b3,5
2713,弊,e5bc8a,5
2714,柄,e69f84,5
2715,並,e4b8a6,5
2716,蔽,e894bd,5
2717,閉,e99689,5
2718,陛,e9999b,5
2719,米,e7b1b3,5
2720,頁,e9a081,5
2721,僻,e583bb,5
2722,壁,e5a381,5
2723,癖,e79996,5
2724,碧,e7a2a7,5
2725,別,e588a5,5
2726,瞥,e79ea5,5
2727,蔑,e89491,5
2728,箆,e7ae86,5
2729,偏,e5818f,5
2730,変,e5a489,5
2731,片,e78987,5
2732,篇,e7af87,5
2733,編,e7b7a8,5
2734,辺,e8beba,5
2735,返,e8bf94,5
2736,遍,e9818d,5
2737,便,e4bebf,5
2738,勉,e58b89,5
2739,娩,e5a8a9,5
2740,弁,e5bc81,5
2741,鞭,e99ead,5
2742,保,e4bf9d,5
2743,舗,e88897,5
2744,鋪,e98baa,5
2745,圃,e59c83,5
2746,捕,e68d95,5
2747,歩,e6ada9,5
2748,甫,e794ab,5
2749,補,e8a39c,5
2750,輔,e8bc94,5
2751,穂,e7a982,5
2752,募,e58b9f,5
2753,墓,e5a293,5
2754,慕,e68595,5
2755,戊,e6888a,5
2756,暮,e69aae,5
2757,母,e6af8d,5
2758,簿,e7b0bf,5
2759,菩,e88fa9,5
2760,倣,e580a3,5
2761,俸,e4bfb8,5
2762,包,e58c85,5
2763,呆,e59186,5
2764,報,e5a0b1,5
2765,奉,e5a589,5
2766,宝,e5ae9d,5
2767,峰,e5b3b0,5
2768,峯,e5b3af,5
2769,崩,e5b4a9,5
2770,庖,e5ba96,5
2771,抱,e68ab1,5
2772,捧,e68da7,5
2773,放,e694be,5
2774,方,e696b9,5
2775,朋,e69c8b,5
2776,法,e6b395,5
2777,泡,e6b3a1,5
2778,烹,e783b9,5
2779,砲,e7a0b2,5
2780,縫,e7b8ab,5
2781,胞,e8839e,5
2782,芳,e88ab3,5
2783,萌,e8908c,5
2784,蓬,e893ac,5
2785,蜂,e89c82,5
2786,褒,e8a492,5
2787,訪,e8a8aa,5
2788,豊,e8b18a,5
2789,邦,e982a6,5
2790,鋒,e98b92,5
2791,飽,e9a3bd,5
2792,鳳,e9b3b3,5
2793,鵬,e9b5ac,5
2794,乏,e4b98f,5
2795,亡,e4baa1,5
2796,傍,e5828d,5
2797,剖,e58996,5
2798,坊,e59d8a,5
2799,妨,e5a6a8,5
2800,帽,e5b8bd,5
2801,忘,e5bf98,5
2802,忙,e5bf99,5
2803,房,e688bf,5
2804,暴,e69ab4,5
2805,望,e69c9b,5
2806,某,e69f90,5
2807,棒,e6a392,5
2808,冒,e58692,5
2809,紡,e7b4a1,5
2810,肪,e882aa,5
2811,膨,e886a8,5
2812,謀,e8ac80,5
2813,貌,e8b28c,5
2814,貿,e8b2bf,5
2815,鉾,e989be,5
2816,防,e998b2,5
2817,吠,e590a0,5
2818,頬,e9a0ac,5
2819,北,e58c97,5
2820,僕,e58395,5
2821,卜,e58d9c,5
2822,墨,e5a2a8,5
2823,撲,e692b2,5
2824,朴,e69cb4,5
2825,牧,e789a7,5
2826,睦,e79da6,5
2827,穆,e7a986,5
2828,釦,e987a6,5
2829,勃,e58b83,5
2830,没,e6b2a1,5
2831,殆,e6ae86,5
2832,堀,e5a080,5
2833,幌,e5b98c,5
2834,奔,e5a594,5
2835,本,e69cac,5
2836,翻,e7bfbb,5
2837,凡,e587a1,5
2838,盆,e79b86,5
2839,摩,e691a9,5
2840,磨,e7a3a8,5
2841,魔,e9ad94,5
2842,麻,e9babb,5
2843,埋,e59f8b,5
2844,妹,e5a6b9,5
2845,昧,e698a7,5
2846,枚,e69e9a,5
2847,毎,e6af8e,5
2848,哩,e593a9,5
2849,槙,e6a799,5
2850,幕,e5b995,5
2851,膜,e8869c,5
2852,枕,e69e95,5
2853,鮪,e9aeaa,5
2854,柾,e69fbe,5
2855,鱒,e9b192,5
2856,桝,e6a19d,5
2857,亦,e4baa6,5
2858,俣,e4bfa3,5
2859,又,e58f88,5
2860,抹,e68ab9,5
2861,末,e69cab,5
2862,沫,e6b2ab,5
2863,迄,e8bf84,5
2864,侭,e4bead,5
2865,繭,e7b9ad,5
2866,麿,e9babf,5
2867,万,e4b887,5
2868,慢,e685a2,5
2869,満,e6ba80,5
2870,漫,e6bcab,5
2871,蔓,e89493,5
2872,味,e591b3,5
2873,未,e69caa,5
2874,魅,e9ad85,5
2875,巳,e5b7b3,5
2876,箕,e7ae95,5
2877,岬,e5b2ac,5
2878,密,e5af86,5
2879,蜜,e89c9c,5
2880,湊,e6b98a,5
2881,蓑,e89391,5
2882,稔,e7a894,5
2883,脈,e88488,5
2884,妙,e5a699,5
2885,粍,e7b28d,5
2886,民,e6b091,5
2887,眠,e79ca0,5
2888,務,e58b99,5
2889,夢,e5a4a2,5
2890,無,e784a1,5
2891,牟,e7899f,5
2892,矛,e79f9b,5
2893,霧,e99ca7,5
2894,鵡,e9b5a1,5
2895,椋,e6a48b,5
2896,婿,e5a9bf,5
2897,娘,e5a898,5
2898,冥,e586a5,5
2899,名,e5908d,5
2900,命,e591bd,5
2901,明,e6988e,5
2902,盟,e79b9f,5
2903,迷,e8bfb7,5
2904,銘,e98a98,5
2905,鳴,e9b3b4,5
2906,姪,e5a7aa,5
2907,牝,e7899d,5
2908,滅,e6bb85,5
2909,免,e5858d,5
2910,棉,e6a389,5
2911,綿,e7b6bf,5
2912,緬,e7b7ac,5
2913,面,e99da2,5
2914,麺,e9baba,5
2915,摸,e691b8,5
2916,模,e6a8a1,5
2917,茂,e88c82,5
2918,妄,e5a684,5
2919,孟,e5ad9f,5
2920,毛,e6af9b,5
2921,猛,e78c9b,5
2922,盲,e79bb2,5
2923,網,e7b6b2,5
2924,耗,e88097,5
2925,蒙,e89299,5
2926,儲,e584b2,5
2927,木,e69ca8,5
2928,黙,e9bb99,5
2929,目,e79bae,5
2930,杢,e69da2,5
2931,勿,e58bbf,5
2932,餅,e9a485,5
2933,尤,e5b0a4,5
2934,戻,e688bb,5
2935,籾,e7b1be,5
2936,貰,e8b2b0,5
2937,問,e5958f,5
2938,悶,e682b6,5
2939,紋,e7b48b,5
2940,門,e99680,5
2941,匁,e58c81,5
2942,也,e4b99f,5
2943,冶,e586b6,5
2944,夜,e5a49c,5
2945,爺,e788ba,5
2946,耶,e880b6,5
2947,野,e9878e,5
2948,弥,e5bca5,5
2949,矢,e79fa2,5
2950,厄,e58e84,5
2951,役,e5bdb9,5
2952,約,e7b484,5
2953,薬,e896ac,5
2954,訳,e8a8b3,5
2955,躍,e8ba8d,5
2956,靖,e99d96,5
2957,柳,e69fb3,5
2958,薮,e896ae,5
2959,鑓,e99193,5
2960,愉,e68489,5
2961,愈,e68488,5
2962,油,e6b2b9,5
2963,癒,e79992,5
2964,諭,e8abad,5
2965,輸,e8bcb8,5
2966,唯,e594af,5
2967,佑,e4bd91,5
2968,優,e584aa,5
2969,勇,e58b87,5
2970,友,e58f8b,5
2971,宥,e5aea5,5
2972,幽,e5b9bd,5
2973,悠,e682a0,5
2974,憂,e68682,5
2975,揖,e68f96,5
2976,有,e69c89,5
2977,柚,e69f9a,5
2978,湧,e6b9a7,5
2979,涌,e6b68c,5
2980,猶,e78cb6,5
2981,猷,e78cb7,5
2982,由,e794b1,5
2983,祐,e7a590,5
2984,裕,e8a395,5
2985,誘,e8aa98,5
2986,遊,e9818a,5
2987,邑,e98291,5
2988,郵,e983b5,5
2989,雄,e99b84,5
2990,融,e89e8d,5
2991,夕,e5a495,5
2992,予,e4ba88,5
2993,余,e4bd99,5
2994,与,e4b88e,5
2995,誉,e8aa89,5
2996,輿,e8bcbf,5
2997,預,e9a090,5
2998,傭,e582ad,5
2999,幼,e5b9bc,5
3000,妖,e5a696,5
3001,容,e5aeb9,5
3002,庸,e5bab8,5
3003,揚,e68f9a,5
3004,揺,e68fba,5
3005,擁,e69381,5
3006,曜,e69b9c,5
3007,楊,e6a58a,5
3008,様,e6a798,5
3009,洋,e6b48b,5
3010,溶,e6bab6,5
3011,熔,e78694,5
3012,用,e794a8,5
3013,窯,e7aaaf,5
3014,羊,e7be8a,5
3015,耀,e88080,5
3016,葉,e89189,5
3017,蓉,e89389,5
3018,要,e8a681,5
3019,謡,e8aca1,5
3020,踊,e8b88a,5
3021,遥,e981a5,5
3022,陽,e999bd,5
3023,養,e9a48a,5
3024,慾,e685be,5
3025,抑,e68a91,5
3026,欲,e6acb2,5
3027,沃,e6b283,5
3028,浴,e6b5b4,5
3029,翌,e7bf8c,5
3030,翼,e7bfbc,5
3031,淀,e6b780,5
3032,羅,e7be85,5
3033,螺,e89eba,5
3034,裸,e8a3b8,5
3035,来,e69da5,5
3036,莱,e88eb1,5
3037,頼,e9a0bc,5
3038,雷,e99bb7,5
3039,洛,e6b49b,5
3040,絡,e7b5a1,5
3041,落,e890bd,5
3042,酪,e985aa,5
3043,乱,e4b9b1,5
3044,卵,e58db5,5
3045,嵐,e5b590,5
3046,欄,e6ac84,5
3047,濫,e6bfab,5
3048,藍,e8978d,5
3049,蘭,e898ad,5
3050,覧,e8a6a7,5
3051,利,e588a9,5
3052,吏,e5908f,5
3053,履,e5b1a5,5
3054,李,e69d8e,5
3055,梨,e6a2a8,5
3056,理,e79086,5
3057,璃,e79283,5
3058,痢,e797a2,5
3059,裏,e8a38f,5
3060,裡,e8a3a1,5
3061,里,e9878c,5
3062,離,e99ba2,5
3063,陸,e999b8,5
3064,律,e5be8b,5
3065,率,e78e87,5
3066,立,e7ab8b,5
3067,葎,e8918e,5
3068,掠,e68ea0,5
3069,略,e795a5,5
3070,劉,e58a89,5
3071,流,e6b581,5
3072,溜,e6ba9c,5
3073,琉,e79089,5
3074,留,e79599,5
3075,硫,e7a1ab,5
3076,粒,e7b292,5
3077,隆,e99a86,5
3078,竜,e7ab9c,5
3079,龍,e9be8d,5
3080,侶,e4beb6,5
3081,慮,e685ae,5
3082,旅,e69785,5
3083,虜,e8999c,5
3084,了,e4ba86,5
3085,亮,e4baae,5
3086,僚,e5839a,5
3087,両,e4b8a1,5
3088,凌,e5878c,5
3089,寮,e5afae,5
3090,料,e69699,5
3091,梁,e6a281,5
3092,涼,e6b6bc,5
3093,猟,e78c9f,5
3094,療,e79982,5
3095,瞭,e79ead,5
3096,稜,e7a89c,5
3097,糧,e7b3a7,5
3098,良,e889af,5
3099,諒,e8ab92,5
3100,遼,e981bc,5
3101,量,e9878f,5
3102,陵,e999b5,5
3103,領,e9a098,5
3104,力,e58a9b,5
3105,緑,e7b791,5
3106,倫,e580ab,5
3107,厘,e58e98,5
3108,林,e69e97,5
3109,淋,e6b78b,5
3110,燐,e78790,5
3111,琳,e790b3,5
3112,臨,e887a8,5
3113,輪,e8bcaa,5
3114,隣,e99aa3,5
3115,鱗,e9b197,5
3116,麟,e9ba9f,5
3117,瑠,e791a0,5
3118,塁,e5a181,5
3119,涙,e6b699,5
3120,累,e7b4af,5
3121,類,e9a19e,5
3122,令,e4bba4,5
3123,伶,e4bcb6,5
3124,例,e4be8b,5
3125,冷,e586b7,5
3126,励,e58ab1,5
3127,嶺,e5b6ba,5
3128,怜,e6809c,5
3129,玲,e78eb2,5
3130,礼,e7a4bc,5
3131,苓,e88b93,5
3132,鈴,e988b4,5
3133,隷,e99ab7,5
3134,零,e99bb6,5
3135,霊,e99c8a,5
3136,麗,e9ba97,5
3137,齢,e9bda2,5
3138,暦,e69aa6,5
3139,歴,e6adb4,5
3140,列,e58897,5
3141,劣,e58aa3,5
3142,烈,e78388,5
3143,裂,e8a382,5
3144,廉,e5bb89,5
3145,恋,e6818b,5
3146,憐,e68690,5
3147,漣,e6bca3,5
3148,煉,e78589,5
3149,簾,e7b0be,5
3150,練,e7b7b4,5
3151,聯,e881af,5
3152,蓮,e893ae,5
3153,連,e980a3,5
3154,錬,e98cac,5
3155,呂,e59182,5
3156,魯,e9adaf,5
3157,櫓,e6ab93,5
3158,炉,e78289,5
3159,賂,e8b382,5
3160,路,e8b7af,5
3161,露,e99cb2,5
3162,労,e58ab4,5
3163,婁,e5a981,5
3164,廊,e5bb8a,5
3165,弄,e5bc84,5
3166,朗,e69c97,5
3167,楼,e6a5bc,5
3168,榔,e6a694,5
3169,浪,e6b5aa,5
3170,漏,e6bc8f,5
3171,牢,e789a2,5
3172,狼,e78bbc,5
3173,篭,e7afad,5
3174,老,e88081,5
3175,聾,e881be,5
3176,蝋,e89d8b,5
3177,郎,e9838e,5
3178,六,e585ad,5
3179,麓,e9ba93,5
3180,禄,e7a684,5
3181,肋,e8828b,5
3182,録,e98cb2,5
3183,論,e8ab96,5
3184,倭,e580ad,5
3185,和,e5928c,5
3186,話,e8a9b1,5
3187,歪,e6adaa,5
3188,賄,e8b384,5
3189,脇,e88487,5
3190,惑,e68391,5
3191,枠,e69ea0,5
3192,鷲,e9b7b2,5
3193,亙,e4ba99,5
3194,亘,e4ba98,5
3195,鰐,e9b090,5
3196,詫,e8a9ab,5
3197,藁,e89781,5
3198,蕨,e895a8,5
3199,椀,e6a480,5
3200,湾,e6b9be,5
3201,碗,e7a297,5
3202,腕,e88595,5
3203,!,21,6
3204,#,23,6
3205,$,24,6
3206,%,25,6
3207,&,26,6
3208,(,28,6
3209,),29,6
3210,*,2a,6
3211,+,2b,6
3212,",",2c,6
3213,-,2d,6
3214,.,2e,6
3215,/,2f,6
3216,:,3a,6
3217,;,3b,6
3218,<,3c,6
3219,=,3d,6
3220,>,3e,6
3221,?,3f,6
3222,@,40,6
3223,[,5b,6
3224,],5d,6
3225,^,5e,6
3226,{,7b,6
3227,},7d,6
3228,~,7e,6
3229,"""",22,6
3230,',27,6
3231,§,c2a7,6
3232,¶,c2b6,6
3233,_,5f,6
3234,′,e280b2,6
3235,″,e280b3,6
3236,‘,e28098,6
3237,’,e28099,6
3238,“,e2809c,6
3239,”,e2809d,6
3240,«,c2ab,6
3241,»,c2bb,6
3242,。,e38082,7
3243,、,e38081,7
3244,・,e383bb,7
3245,゠,e382a0,7
3246,！,efbc81,7
3247,？,efbc9f,7
3248,⁉,e28189,7
3249,⁈,e28188,7
3250,＂,efbc82,7
3251,※,e280bb,7
3252,「,e3808c,7
3253,」,e3808d,7
3254,『,e3808e,7
3255,』,e3808f,7
3256,（,efbc88,7
3257,）,efbc89,7
3258,｛,efbd9b,7
3259,｝,efbd9d,7
3260,〈,e38088,7
3261,〉,e38089,7
3262,《,e3808a,7
3263,》,e3808b,7
3264,｟,efbd9f,7
3265,｠,efbda0,7
3266,［,efbcbb,7
3267,］,efbcbd,7
3268,〚,e3809a,7
3269,〛,e3809b,7
3270,〔,e38094,7
3271,〕,e38095,7
3272,〘,e38098,7
3273,〙,e38099,7
3274,【,e38090,7
3275,】,e38091,7
3276,〖,e38096,7
3277,〗,e38097,7
3278,ー,e383bc,7
3279,〜,e3809c,7
3280,〰,e380b0,7
3281,…,e280a6,7
3282,‥,e280a5,7
3283,々,e38085,7
3284,ゝ,e3829d,7
3285,ヽ,e383bd,7
3286,ゞ,e3829e,7
3287,ヾ,e383be,7
3288,〻,e380bb,7
3289,♡,e299a1,7
3290,♥,e299a5,7
3291,♤,e299a4,7
3292,♠,e299a0,7
3293,♢,e299a2,7
3294,♦,e299a6,7
3295,♧,e299a7,7
3296,♣,e299a3,7
3297,♪,e299aa,7
3298,♫,e299ab,7
3299,♬,e299ac,7
3300,♩,e299a9,7
3301,♯,e299af,7
3302,♭,e299ad,7
3303,♮,e299ae,7
3304,→,e28692,7
3305,←,e28690,7
3306,↑,e28691,7
3307,↓,e28693,7
3308,⇒,e28792,7
3309,⇔,e28794,7
3310,↔,e28694,7
3311,↗,e28697,7
3312,↘,e28698,7
3313,↖,e28696,7
3314,↙,e28699,7
3315,⇄,e28784,7
3316,⇨,e287a8,7
3317,⇦,e287a6,7
3318,⇧,e287a7,7
3319,⇩,e287a9,7
3320,⤴,e2a4b4,7
3321,⤵,e2a4b5,7
3322,⏎,e28f8e,7
3323,弌,e5bc8c,8
3324,丐,e4b890,8
3325,丕,e4b895,8
3326,个,e4b8aa,8
3327,丱,e4b8b1,8
3328,丶,e4b8b6,8
3329,丼,e4b8bc,8
3330,丿,e4b8bf,8
3331,乂,e4b982,8
3332,乖,e4b996,8
3333,乘,e4b998,8
3334,亂,e4ba82,8
3335,亅,e4ba85,8
3336,豫,e8b1ab,8
3337,亊,e4ba8a,8
3338,舒,e88892,8
3339,弍,e5bc8d,8
3340,于,e4ba8e,8
3341,亞,e4ba9e,8
3342,亟,e4ba9f,8
3343,亠,e4baa0,8
3344,亢,e4baa2,8
3345,亰,e4bab0,8
3346,亳,e4bab3,8
3347,亶,e4bab6,8
3348,从,e4bb8e,8
3349,仍,e4bb8d,8
3350,仄,e4bb84,8
3351,仆,e4bb86,8
3352,仂,e4bb82,8
3353,仗,e4bb97,8
3354,仞,e4bb9e,8
3355,仭,e4bbad,8
3356,仟,e4bb9f,8
3357,价,e4bbb7,8
3358,伉,e4bc89,8
3359,佚,e4bd9a,8
3360,估,e4bcb0,8
3361,佛,e4bd9b,8
3362,佝,e4bd9d,8
3363,佗,e4bd97,8
3364,佇,e4bd87,8
3365,佶,e4bdb6,8
3366,侈,e4be88,8
3367,侏,e4be8f,8
3368,侘,e4be98,8
3369,佻,e4bdbb,8
3370,佩,e4bda9,8
3371,佰,e4bdb0,8
3372,侑,e4be91,8
3373,佯,e4bdaf,8
3374,來,e4be86,8
3375,侖,e4be96,8
3376,儘,e58498,8
3377,俔,e4bf94,8
3378,俟,e4bf9f,8
3379,俎,e4bf8e,8
3380,俘,e4bf98,8
3381,俛,e4bf9b,8
3382,俑,e4bf91,8
3383,俚,e4bf9a,8
3384,俐,e4bf90,8
3385,俤,e4bfa4,8
3386,俥,e4bfa5,8
3387,倚,e5809a,8
3388,倨,e580a8,8
3389,倔,e58094,8
3390,倪,e580aa,8
3391,倥,e580a5,8
3392,倅,e58085,8
3393,伜,e4bc9c,8
3394,俶,e4bfb6,8
3395,倡,e580a1,8
3396,倩,e580a9,8
3397,倬,e580ac,8
3398,俾,e4bfbe,8
3399,俯,e4bfaf,8
3400,們,e58091,8
3401,倆,e58086,8
3402,偃,e58183,8
3403,假,e58187,8
3404,會,e69c83,8
3405,偕,e58195,8
3406,偐,e58190,8
3407,偈,e58188,8
3408,做,e5819a,8
3409,偖,e58196,8
3410,偬,e581ac,8
3411,偸,e581b8,8
3412,傀,e58280,8
3413,傚,e5829a,8
3414,傅,e58285,8
3415,傴,e582b4,8
3416,傲,e582b2,8
3417,僉,e58389,8
3418,僊,e5838a,8
3419,傳,e582b3,8
3420,僂,e58382,8
3421,僖,e58396,8
3422,僞,e5839e,8
3423,僥,e583a5,8
3424,僭,e583ad,8
3425,僣,e583a3,8
3426,僮,e583ae,8
3427,價,e583b9,8
3428,僵,e583b5,8
3429,儉,e58489,8
3430,儁,e58481,8
3431,儂,e58482,8
3432,儖,e58496,8
3433,儕,e58495,8
3434,儔,e58494,8
3435,儚,e5849a,8
3436,儡,e584a1,8
3437,儺,e584ba,8
3438,儷,e584b7,8
3439,儼,e584bc,8
3440,儻,e584bb,8
3441,儿,e584bf,8
3442,兀,e58580,8
3443,兒,e58592,8
3444,兌,e5858c,8
3445,兔,e58594,8
3446,兢,e585a2,8
3447,竸,e7abb8,8
3448,兩,e585a9,8
3449,兪,e585aa,8
3450,兮,e585ae,8
3451,冀,e58680,8
3452,冂,e58682,8
3453,囘,e59b98,8
3454,册,e5868c,8
3455,冉,e58689,8
3456,冏,e5868f,8
3457,冑,e58691,8
3458,冓,e58693,8
3459,冕,e58695,8
3460,冖,e58696,8
3461,冤,e586a4,8
3462,冦,e586a6,8
3463,冢,e586a2,8
3464,冩,e586a9,8
3465,冪,e586aa,8
3466,冫,e586ab,8
3467,决,e586b3,8
3468,冱,e586b1,8
3469,冲,e586b2,8
3470,冰,e586b0,8
3471,况,e586b5,8
3472,冽,e586bd,8
3473,凅,e58785,8
3474,凉,e58789,8
3475,凛,e5879b,8
3476,几,e587a0,8
3477,處,e89995,8
3478,凩,e587a9,8
3479,凭,e587ad,8
3480,凰,e587b0,8
3481,凵,e587b5,8
3482,凾,e587be,8
3483,刄,e58884,8
3484,刋,e5888b,8
3485,刔,e58894,8
3486,刎,e5888e,8
3487,刧,e588a7,8
3488,刪,e588aa,8
3489,刮,e588ae,8
3490,刳,e588b3,8
3491,刹,e588b9,8
3492,剏,e5898f,8
3493,剄,e58984,8
3494,剋,e5898b,8
3495,剌,e5898c,8
3496,剞,e5899e,8
3497,剔,e58994,8
3498,剪,e589aa,8
3499,剴,e589b4,8
3500,剩,e589a9,8
3501,剳,e589b3,8
3502,剿,e589bf,8
3503,剽,e589bd,8
3504,劍,e58a8d,8
3505,劔,e58a94,8
3506,劒,e58a92,8
3507,剱,e589b1,8
3508,劈,e58a88,8
3509,劑,e58a91,8
3510,辨,e8bea8,8
3511,辧,e8bea7,8
3512,劬,e58aac,8
3513,劭,e58aad,8
3514,劼,e58abc,8
3515,劵,e58ab5,8
3516,勁,e58b81,8
3517,勍,e58b8d,8
3518,勗,e58b97,8
3519,勞,e58b9e,8
3520,勣,e58ba3,8
3521,勦,e58ba6,8
3522,飭,e9a3ad,8
3523,勠,e58ba0,8
3524,勳,e58bb3,8
3525,勵,e58bb5,8
3526,勸,e58bb8,8
3527,勹,e58bb9,8
3528,匆,e58c86,8
3529,匈,e58c88,8
3530,甸,e794b8,8
3531,匍,e58c8d,8
3532,匐,e58c90,8
3533,匏,e58c8f,8
3534,匕,e58c95,8
3535,匚,e58c9a,8
3536,匣,e58ca3,8
3537,匯,e58caf,8
3538,匱,e58cb1,8
3539,匳,e58cb3,8
3540,匸,e58cb8,8
3541,區,e58d80,8
3542,卆,e58d86,8
3543,卅,e58d85,8
3544,丗,e4b897,8
3545,卉,e58d89,8
3546,卍,e58d8d,8
3547,凖,e58796,8
3548,卞,e58d9e,8
3549,卩,e58da9,8
3550,卮,e58dae,8
3551,夘,e5a498,8
3552,卻,e58dbb,8
3553,卷,e58db7,8
3554,厂,e58e82,8
3555,厖,e58e96,8
3556,厠,e58ea0,8
3557,厦,e58ea6,8
3558,厥,e58ea5,8
3559,厮,e58eae,8
3560,厰,e58eb0,8
3561,厶,e58eb6,8
3562,參,e58f83,8
3563,簒,e7b092,8
3564,雙,e99b99,8
3565,叟,e58f9f,8
3566,曼,e69bbc,8
3567,燮,e787ae,8
3568,叮,e58fae,8
3569,叨,e58fa8,8
3570,叭,e58fad,8
3571,叺,e58fba,8
3572,吁,e59081,8
3573,吽,e590bd,8
3574,呀,e59180,8
3575,听,e590ac,8
3576,吭,e590ad,8
3577,吼,e590bc,8
3578,吮,e590ae,8
3579,吶,e590b6,8
3580,吩,e590a9,8
3581,吝,e5909d,8
3582,呎,e5918e,8
3583,咏,e5928f,8
3584,呵,e591b5,8
3585,咎,e5928e,8
3586,呟,e5919f,8
3587,呱,e591b1,8
3588,呷,e591b7,8
3589,呰,e591b0,8
3590,咒,e59292,8
3591,呻,e591bb,8
3592,咀,e59280,8
3593,呶,e591b6,8
3594,咄,e59284,8
3595,咐,e59290,8
3596,咆,e59286,8
3597,哇,e59387,8
3598,咢,e592a2,8
3599,咸,e592b8,8
3600,咥,e592a5,8
3601,咬,e592ac,8
3602,哄,e59384,8
3603,哈,e59388,8
3604,咨,e592a8,8
3605,咫,e592ab,8
3606,哂,e59382,8
3607,咤,e592a4,8
3608,咾,e592be,8
3609,咼,e592bc,8
3610,哘,e59398,8
3611,哥,e593a5,8
3612,哦,e593a6,8
3613,唏,e5948f,8
3614,唔,e59494,8
3615,哽,e593bd,8
3616,哮,e593ae,8
3617,哭,e593ad,8
3618,哺,e593ba,8
3619,哢,e593a2,8
3620,唹,e594b9,8
3621,啀,e59580,8
3622,啣,e595a3,8
3623,啌,e5958c,8
3624,售,e594ae,8
3625,啜,e5959c,8
3626,啅,e59585,8
3627,啖,e59596,8
3628,啗,e59597,8
3629,唸,e594b8,8
3630,唳,e594b3,8
3631,啝,e5959d,8
3632,喙,e59699,8
3633,喀,e59680,8
3634,咯,e592af,8
3635,喊,e5968a,8
3636,喟,e5969f,8
3637,啻,e595bb,8
3638,啾,e595be,8
3639,喘,e59698,8
3640,喞,e5969e,8
3641,單,e596ae,8
3642,啼,e595bc,8
3643,喃,e59683,8
3644,喩,e596a9,8
3645,喇,e59687,8
3646,喨,e596a8,8
3647,嗚,e5979a,8
3648,嗅,e59785,8
3649,嗟,e5979f,8
3650,嗄,e59784,8
3651,嗜,e5979c,8
3652,嗤,e597a4,8
3653,嗔,e59794,8
3654,嘔,e59894,8
3655,嗷,e597b7,8
3656,嘖,e59896,8
3657,嗾,e597be,8
3658,嗽,e597bd,8
3659,嘛,e5989b,8
3660,嗹,e597b9,8
3661,噎,e5998e,8
3662,噐,e59990,8
3663,營,e7879f,8
3664,嘴,e598b4,8
3665,嘶,e598b6,8
3666,嘲,e598b2,8
3667,嘸,e598b8,8
3668,噫,e599ab,8
3669,噤,e599a4,8
3670,嘯,e598af,8
3671,噬,e599ac,8
3672,噪,e599aa,8
3673,嚆,e59a86,8
3674,嚀,e59a80,8
3675,嚊,e59a8a,8
3676,嚠,e59aa0,8
3677,嚔,e59a94,8
3678,嚏,e59a8f,8
3679,嚥,e59aa5,8
3680,嚮,e59aae,8
3681,嚶,e59ab6,8
3682,嚴,e59ab4,8
3683,囂,e59b82,8
3684,嚼,e59abc,8
3685,囁,e59b81,8
3686,囃,e59b83,8
3687,囀,e59b80,8
3688,囈,e59b88,8
3689,囎,e59b8e,8
3690,囑,e59b91,8
3691,囓,e59b93,8
3692,囗,e59b97,8
3693,囮,e59bae,8
3694,囹,e59bb9,8
3695,圀,e59c80,8
3696,囿,e59bbf,8
3697,圄,e59c84,8
3698,圉,e59c89,8
3699,圈,e59c88,8
3700,國,e59c8b,8
3701,圍,e59c8d,8
3702,圓,e59c93,8
3703,團,e59c98,8
3704,圖,e59c96,8
3705,嗇,e59787,8
3706,圜,e59c9c,8
3707,圦,e59ca6,8
3708,圷,e59cb7,8
3709,圸,e59cb8,8
3710,坎,e59d8e,8
3711,圻,e59cbb,8
3712,址,e59d80,8
3713,坏,e59d8f,8
3714,坩,e59da9,8
3715,埀,e59f80,8
3716,垈,e59e88,8
3717,坡,e59da1,8
3718,坿,e59dbf,8
3719,垉,e59e89,8
3720,垓,e59e93,8
3721,垠,e59ea0,8
3722,垳,e59eb3,8
3723,垤,e59ea4,8
3724,垪,e59eaa,8
3725,垰,e59eb0,8
3726,埃,e59f83,8
3727,埆,e59f86,8
